Date Reported,Date Occurred,Month,Day,Year,Time Occurred,Hour,Area ID,Area Name,Location ,Latitude,Longitude,Description,Classified Crime Type
1/10/2013,12/30/2012,12,30,2012,800,8,17,Devonshire,"(34.2282, -118.5907)",34.2356,-118.5907,LARCENY FROM AUTO,Larceny from Auto
1/14/2013,10/1/2012,10,1,2012,1200,12,17,Devonshire,"(34.2341, -118.52)",34.2391,-118.52,LARCENY FROM AUTO,Larceny from Auto
1/16/2013,6/1/2012,6,1,2012,1200,12,17,Devonshire,"(34.241, -118.5361)",34.261,-118.5361,LARCENY FROM AUTO,Larceny from Auto
1/28/2013,10/10/2012,10,10,2012,1900,19,17,Devonshire,"(34.2573, -118.5255)",34.2246,-118.5255,LARCENY FROM AUTO,Larceny from Auto
3/1/2013,3/1/2012,3,1,2012,1200,12,17,Devonshire,"(34.2384, -118.4894)",34.2264,-118.4894,LARCENY FROM AUTO,Larceny from Auto
3/22/2013,7/7/2012,7,7,2012,800,8,17,Devonshire,"(34.2646, -118.4739)",34.2583,-118.4739,LARCENY FROM AUTO,Larceny from Auto
4/19/2013,4/19/2012,4,19,2012,1200,12,17,Devonshire,"(34.2504, -118.5233)",34.2961,-118.5233,LARCENY FROM AUTO,Larceny from Auto
12/13/2013,12/13/2012,12,13,2012,2000,20,17,Devonshire,"(34.2539, -118.4991)",33.9374,-118.4991,LARCENY FROM AUTO,Larceny from Auto
1/2/2013,12/31/2012,12,31,2012,2100,21,18,Southeast,"(33.9419, -118.2565)",33.951,-118.2565,LARCENY FROM AUTO,Larceny from Auto
1/2/2013,1/1/2012,1,1,2012,1500,15,18,Southeast,"(33.9356, -118.2848)",33.951,-118.2848,LARCENY FROM AUTO,Larceny from Auto
1/3/2013,12/21/2012,12,21,2012,1700,17,18,Southeast,"(33.9334, -118.2869)",33.9374,-118.2869,LARCENY FROM AUTO,Larceny from Auto
1/4/2013,12/28/2012,12,28,2012,1000,10,18,Southeast,"(33.9305, -118.2363)",33.932,-118.2363,LARCENY FROM AUTO,Larceny from Auto
1/23/2013,12/17/2012,12,17,2012,1200,12,18,Southeast,"(33.9505, -118.2435)",33.9472,-118.2435,LARCENY FROM AUTO,Larceny from Auto
2/13/2013,11/14/2012,11,14,2012,800,8,18,Southeast,"(33.9374, -118.2869)",34.2319,-118.2869,LARCENY FROM AUTO,Larceny from Auto
1/2/2013,12/31/2012,12,31,2012,1100,11,19,Mission,"(34.2432, -118.4456)",34.3131,-118.4456,LARCENY FROM AUTO,Larceny from Auto
1/2/2013,12/25/2012,12,25,2012,2200,22,19,Mission,"(34.252, -118.4609)",34.312,-118.4609,LARCENY FROM AUTO,Larceny from Auto
1/3/2013,12/31/2012,12,31,2012,1200,12,19,Mission,"(34.218, -118.4688)",34.279,-118.4688,LARCENY FROM AUTO,Larceny from Auto
2/13/2013,2/24/2012,2,24,2012,1200,12,19,Mission,"(34.307, -118.434)",34.2718,-118.434,LARCENY FROM AUTO,Larceny from Auto
3/4/2013,8/4/2012,8,4,2012,1200,12,19,Mission,"(34.3243, -118.4834)",34.2631,-118.4834,LARCENY FROM AUTO,Larceny from Auto
5/21/2013,11/1/2012,11,1,2012,1200,12,19,Mission,"(34.3236, -118.4448)",34.2265,-118.4448,LARCENY FROM AUTO,Larceny from Auto
1/3/2013,12/30/2012,12,30,2012,2100,21,20,Olympic,"(34.0732, -118.3195)",34.0817,-118.3195,LARCENY FROM AUTO,Larceny from Auto
1/5/2013,12/29/2012,12,29,2012,1700,17,20,Olympic,"(34.0436, -118.3018)",34.069,-118.3018,LARCENY FROM AUTO,Larceny from Auto
1/5/2013,12/20/2012,12,20,2012,1500,15,20,Olympic,"(34.0654, -118.3016)",34.0637,-118.3016,LARCENY FROM AUTO,Larceny from Auto
1/7/2013,12/31/2012,12,31,2012,100,1,20,Olympic,"(34.0491, -118.2989)",34.0412,-118.2989,LARCENY FROM AUTO,Larceny from Auto
1/8/2013,12/17/2012,12,17,2012,930,9,20,Olympic,"(34.0536, -118.3112)",34.0548,-118.3112,LARCENY FROM AUTO,Larceny from Auto
1/16/2013,12/15/2012,12,15,2012,1200,12,20,Olympic,"(34.0674, -118.2929)",34.0652,-118.2929,LARCENY FROM AUTO,Larceny from Auto
1/18/2013,10/27/2012,10,27,2012,1830,18,20,Olympic,"(34.0472, -118.3063)",34.0527,-118.3063,LARCENY FROM AUTO,Larceny from Auto
2/15/2013,12/21/2012,12,21,2012,930,9,20,Olympic,"(34.04, -118.309)",34.0517,-118.309,LARCENY FROM AUTO,Larceny from Auto
4/23/2013,12/3/2012,12,3,2012,200,2,20,Olympic,"(34.0636, -118.2966)",34.0618,-118.2966,LARCENY FROM AUTO,Larceny from Auto
12/10/2014,11/10/2012,11,10,2012,1200,12,20,Olympic,"(34.0636, -118.2929)",34.2035,-118.2929,LARCENY FROM AUTO,Larceny from Auto
1/1/2013,12/16/2012,12,16,2012,500,5,21,Topanga,"(34.1827, -118.5903)",34.2034,-118.5903,LARCENY FROM AUTO,Larceny from Auto
1/7/2013,12/31/2012,12,31,2012,1200,12,21,Topanga,"(34.2019, -118.6451)",34.2001,-118.6451,LARCENY FROM AUTO,Larceny from Auto
2/8/2013,7/31/2012,7,31,2012,1500,15,21,Topanga,"(34.201, -118.6016)",34.203,-118.6016,LARCENY FROM AUTO,Larceny from Auto
3/7/2013,11/4/2012,11,4,2012,1600,16,21,Topanga,"(34.2083, -118.5929)",34.2119,-118.5929,LARCENY FROM AUTO,Larceny from Auto
3/21/2013,12/15/2012,12,15,2012,1200,12,21,Topanga,"(34.1829, -118.6136)",34.0563,-118.6136,LARCENY,Larceny from Auto
1/2/2013,12/31/2012,12,31,2012,1300,13,19,Mission,"(34.3192, -118.4455)",34.0502,-118.4455,LARCENY,Larceny
1/1/2013,12/31/2012,12,31,2012,2130,21,1,Central,"(34.0451, -118.2604)",34.0564,-118.2604,LARCENY,Larceny
1/4/2013,12/29/2012,12,29,2012,1140,11,1,Central,"(34.0423, -118.2452)",34.0467,-118.2452,LARCENY,Larceny
1/4/2013,12/28/2012,12,28,2012,1830,18,1,Central,"(34.057, -118.2327)",34.0496,-118.2327,LARCENY,Larceny
1/6/2013,1/6/2012,1,6,2012,1015,10,1,Central,"(34.0517, -118.2491)",34.0487,-118.2491,LARCENY,Larceny
1/7/2013,12/28/2012,12,28,2012,1430,14,1,Central,"(34.0564, -118.2498)",34.0488,-118.2498,LARCENY,Larceny
1/7/2013,12/28/2012,12,28,2012,1500,15,1,Central,"(34.0509, -118.2585)",34.0485,-118.2585,LARCENY,Larceny
1/9/2013,1/8/2012,1,8,2012,1945,19,1,Central,"(34.0481, -118.2507)",34.0438,-118.2507,LARCENY,Larceny
1/11/2013,12/30/2012,12,30,2012,1231,12,1,Central,"(34.0502, -118.254)",34.046,-118.254,LARCENY,Larceny
2/6/2013,2/5/2012,2,5,2012,900,9,1,Central,"(34.0451, -118.2604)",34.055,-118.2604,LARCENY,Larceny
2/15/2013,10/1/2012,10,1,2012,900,9,1,Central,"(34.0423, -118.2452)",34.0473,-118.2452,LARCENY,Larceny
2/21/2013,10/17/2012,10,17,2012,2000,20,1,Central,"(34.043, -118.242)",34.046,-118.242,LARCENY,Larceny
4/10/2013,10/29/2012,10,29,2012,1200,12,1,Central,"(34.051, -118.2445)",34.0649,-118.2445,LARCENY,Larceny
5/14/2013,10/1/2012,10,1,2012,1500,15,1,Central,"(34.0474, -118.2496)",34.0578,-118.2496,LARCENY,Larceny
6/2/2013,7/1/2012,7,1,2012,1200,12,1,Central,"(34.053, -118.2513)",34.0606,-118.2513,LARCENY,Larceny
1/3/2013,10/17/2012,10,17,2012,800,8,2,Rampart,"(34.067, -118.2671)",34.065,-118.2671,LARCENY,Larceny
1/4/2013,12/17/2012,12,17,2012,1100,11,2,Rampart,"(34.0624, -118.2813)",34.0641,-118.2813,LARCENY,Larceny
1/14/2013,11/14/2012,11,14,2012,1700,17,2,Rampart,"(34.0825, -118.2753)",34.0692,-118.2753,LARCENY,Larceny
1/15/2013,12/28/2012,12,28,2012,1500,15,2,Rampart,"(34.0689, -118.2532)",34.0909,-118.2532,LARCENY,Larceny
1/16/2013,11/20/2012,11,20,2012,1500,15,2,Rampart,"(34.0565, -118.2768)",34.0904,-118.2768,LARCENY,Larceny
1/22/2013,6/15/2012,6,15,2012,800,8,2,Rampart,"(34.0819, -118.2781)",34.0815,-118.2781,LARCENY,Larceny
2/7/2013,12/15/2012,12,15,2012,1740,17,2,Rampart,"(34.0554, -118.2702)",34.0909,-118.2702,LARCENY,Larceny
3/13/2013,11/17/2012,11,17,2012,1430,14,2,Rampart,"(34.0671, -118.2806)",34.061,-118.2806,LARCENY,Larceny
3/19/2013,12/1/2012,12,1,2012,1200,12,2,Rampart,"(34.0492, -118.2742)",34.0524,-118.2742,LARCENY,Larceny
4/25/2013,3/28/2012,3,28,2012,700,7,2,Rampart,"(34.043, -118.2732)",34.0583,-118.2732,LARCENY,Larceny
6/20/2013,12/15/2012,12,15,2012,1,0,2,Rampart,"(34.0692, -118.2792)",34.0597,-118.2792,LARCENY,Larceny
7/5/2013,11/18/2012,11,18,2012,1600,16,2,Rampart,"(34.0539, -118.2756)",34.0897,-118.2756,LARCENY,Larceny
7/8/2013,7/3/2012,7,3,2012,1100,11,2,Rampart,"(34.0764, -118.2892)",34.0632,-118.2892,LARCENY,Larceny
10/5/2013,12/30/2012,12,30,2012,1200,12,2,Rampart,"(34.0698, -118.2665)",34.0511,-118.2665,LARCENY,Larceny
10/5/2013,12/4/2012,12,4,2012,1300,13,2,Rampart,"(34.0736, -118.2681)",34.0613,-118.2681,LARCENY,Larceny
3/15/2014,11/7/2012,11,7,2012,1430,14,2,Rampart,"(34.0515, -118.2615)",34.0703,-118.2615,LARCENY,Larceny
1/1/2013,12/31/2012,12,31,2012,1830,18,3,Southwest,"(34.0146, -118.3328)",34.0124,-118.3328,LARCENY,Larceny
1/2/2013,12/31/2012,12,31,2012,2200,22,3,Southwest,"(34.0307, -118.3177)",34.0337,-118.3177,LARCENY,Larceny
1/3/2013,12/25/2012,12,25,2012,1130,11,3,Southwest,"(34.0325, -118.3509)",34.011,-118.3509,LARCENY,Larceny
1/3/2013,12/27/2012,12,27,2012,730,7,3,Southwest,"(34.0343, -118.2782)",34.0146,-118.2782,LARCENY,Larceny
1/5/2013,11/16/2012,11,16,2012,1400,14,3,Southwest,"(34.0059, -118.3393)",34.0242,-118.3393,LARCENY,Larceny
1/7/2013,12/12/2012,12,12,2012,1200,12,3,Southwest,"(34.0184, -118.2915)",34.0327,-118.2915,LARCENY,Larceny
1/10/2013,12/7/2012,12,7,2012,1500,15,3,Southwest,"(34.0312, -118.3251)",34.0235,-118.3251,LARCENY,Larceny
1/13/2013,12/9/2012,12,9,2012,1830,18,3,Southwest,"(34.0243, -118.2876)",34.0175,-118.2876,LARCENY,Larceny
1/13/2013,10/18/2012,10,18,2012,2100,21,3,Southwest,"(34.0216, -118.2815)",34.0182,-118.2815,LARCENY,Larceny
1/16/2013,11/1/2012,11,1,2012,1400,14,3,Southwest,"(34.0037, -118.2937)",34.0182,-118.2937,LARCENY,Larceny
1/16/2013,12/19/2012,12,19,2012,2000,20,3,Southwest,"(34.0263, -118.2808)",34.0326,-118.2808,LARCENY,Larceny
1/22/2013,12/17/2012,12,17,2012,645,6,3,Southwest,"(34.0109, -118.3051)",34.0072,-118.3051,LARCENY,Larceny
1/30/2013,9/7/2012,9,7,2012,900,9,3,Southwest,"(34.0219, -118.28)",34.0284,-118.28,LARCENY,Larceny
2/1/2013,12/31/2012,12,31,2012,600,6,3,Southwest,"(34.0208, -118.3177)",34.0102,-118.3177,LARCENY,Larceny
2/6/2013,9/4/2012,9,4,2012,1300,13,3,Southwest,"(34.0237, -118.3002)",34.0102,-118.3002,LARCENY,Larceny
2/13/2013,11/7/2012,11,7,2012,1645,16,3,Southwest,"(34.0235, -118.2858)",34.0073,-118.2858,LARCENY,Larceny
3/26/2013,11/1/2012,11,1,2012,1800,18,3,Southwest,"(34.0348, -118.3113)",34.0102,-118.3113,LARCENY,Larceny
1/2/2013,12/31/2012,12,31,2012,2215,22,4,Hollenbeck,"(34.0983, -118.1644)",34.0893,-118.1644,LARCENY,Larceny
1/3/2013,12/29/2012,12,29,2012,1430,14,4,Hollenbeck,"(34.1045, -118.185)",34.031,-118.185,LARCENY,Larceny
1/3/2013,12/29/2012,12,29,2012,1700,17,4,Hollenbeck,"(34.0423, -118.2155)",34.0444,-118.2155,LARCENY,Larceny
1/7/2013,1/3/2012,1,3,2012,1315,13,4,Hollenbeck,"(34.0769, -118.2213)",34.031,-118.2213,LARCENY,Larceny
1/9/2013,12/28/2012,12,28,2012,1200,12,4,Hollenbeck,"(34.0736, -118.2156)",34.0406,-118.2156,LARCENY,Larceny
1/23/2013,11/28/2012,11,28,2012,1300,13,4,Hollenbeck,"(34.0209, -118.2053)",34.0253,-118.2053,LARCENY,Larceny
2/14/2013,12/20/2012,12,20,2012,900,9,4,Hollenbeck,"(34.059, -118.1947)",34.0473,-118.1947,LARCENY,Larceny
6/28/2013,12/27/2012,12,27,2012,1500,15,4,Hollenbeck,"(34.0859, -118.1764)",34.05,-118.1764,LARCENY,Larceny
7/18/2013,11/21/2012,11,21,2012,1200,12,4,Hollenbeck,"(34.0594, -118.2094)",34.0512,-118.2094,LARCENY,Larceny
4/3/2014,3/16/2012,3,16,2012,1200,12,4,Hollenbeck,"(34.0468, -118.2078)",34.0475,-118.2078,LARCENY,Larceny
10/11/2014,10/11/2012,10,11,2012,1400,14,4,Hollenbeck,"(34.0675, -118.2182)",33.7379,-118.2182,LARCENY,Larceny
12/10/2014,11/24/2012,11,24,2012,1600,16,4,Hollenbeck,"(34.0251, -118.2179)",33.7596,-118.2179,LARCENY,Larceny
1/5/2013,12/27/2012,12,27,2012,1200,12,5,Harbor,"(33.723, -118.3129)",33.7179,-118.3129,LARCENY,Larceny
1/6/2013,12/24/2012,12,24,2012,1400,14,5,Harbor,"(33.742, -118.3119)",33.7291,-118.3119,LARCENY,Larceny
1/18/2013,12/14/2012,12,14,2012,1930,19,5,Harbor,"(33.7424, -118.2923)",33.8044,-118.2923,LARCENY,Larceny
2/3/2013,1/7/2012,1,7,2012,1500,15,5,Harbor,"(33.7415, -118.2835)",33.7406,-118.2835,LARCENY,Larceny
2/21/2013,12/11/2012,12,11,2012,1000,10,5,Harbor,"(33.7501, -118.3092)",33.7424,-118.3092,LARCENY,Larceny
2/22/2013,10/6/2012,10,6,2012,1500,15,5,Harbor,"(33.7978, -118.3027)",33.8044,-118.3027,LARCENY,Larceny
3/11/2013,3/11/2012,3,11,2012,900,9,5,Harbor,"(33.7935, -118.2607)",33.7216,-118.2607,LARCENY,Larceny
3/11/2013,3/8/2012,3,8,2012,1000,10,5,Harbor,"(33.7846, -118.2814)",33.8542,-118.2814,LARCENY,Larceny
4/24/2013,10/1/2012,10,1,2012,1000,10,5,Harbor,"(33.7334, -118.2968)",33.7397,-118.2968,LARCENY,Larceny
1/9/2013,12/6/2012,12,6,2012,1,0,6,Hollywood,"(34.098, -118.331)",34.1017,-118.331,LARCENY,Larceny
1/9/2013,12/19/2012,12,19,2012,503,5,6,Hollywood,"(34.1158, -118.3241)",34.0918,-118.3241,LARCENY,Larceny
1/18/2013,12/23/2012,12,23,2012,1300,13,6,Hollywood,"(34.1052, -118.3333)",34.1053,-118.3333,LARCENY,Larceny
1/31/2013,12/9/2012,12,9,2012,1800,18,6,Hollywood,"(34.104, -118.3735)",34.0998,-118.3735,LARCENY,Larceny
2/6/2013,12/26/2012,12,26,2012,1500,15,6,Hollywood,"(34.1039, -118.3311)",34.098,-118.3311,LARCENY,Larceny
4/12/2013,12/24/2012,12,24,2012,1900,19,6,Hollywood,"(34.1016, -118.3361)",34.098,-118.3361,LARCENY,Larceny
4/13/2013,10/12/2012,10,12,2012,1200,12,6,Hollywood,"(34.0908, -118.3201)",34.1016,-118.3201,LARCENY,Larceny
5/24/2013,1/15/2012,1,15,2012,1700,17,6,Hollywood,"(34.0998, -118.3267)",34.098,-118.3267,LARCENY,Larceny
5/30/2013,10/1/2012,10,1,2012,1,0,6,Hollywood,"(34.1039, -118.3317)",34.0907,-118.3317,LARCENY,Larceny
6/12/2013,6/9/2012,6,9,2012,1200,12,6,Hollywood,"(34.098, -118.3267)",34.1016,-118.3267,LARCENY,Larceny
6/21/2013,12/1/2012,12,1,2012,1200,12,6,Hollywood,"(34.1172, -118.3157)",34.1016,-118.3157,LARCENY,Larceny
7/22/2013,8/18/2012,8,18,2012,1540,15,6,Hollywood,"(34.1017, -118.318)",34.0863,-118.318,LARCENY,Larceny
11/19/2013,12/28/2012,12,28,2012,1200,12,6,Hollywood,"(34.0856, -118.3091)",34.1016,-118.3091,LARCENY,Larceny
1/1/2013,12/31/2012,12,31,2012,800,8,7,Wilshire,"(34.054, -118.3691)",34.0753,-118.3691,LARCENY,Larceny
1/1/2013,12/23/2012,12,23,2012,100,1,7,Wilshire,"(34.0836, -118.3486)",34.0762,-118.3486,LARCENY,Larceny
1/2/2013,12/28/2012,12,28,2012,1300,13,7,Wilshire,"(34.0727, -118.37)",34.0513,-118.37,LARCENY,Larceny
1/2/2013,12/20/2012,12,20,2012,1000,10,7,Wilshire,"(34.0711, -118.3764)",34.0604,-118.3764,LARCENY,Larceny
1/5/2013,12/21/2012,12,21,2012,800,8,7,Wilshire,"(34.0632, -118.3634)",34.0761,-118.3634,LARCENY,Larceny
1/8/2013,12/25/2012,12,25,2012,1300,13,7,Wilshire,"(34.0736, -118.3795)",34.0472,-118.3795,LARCENY,Larceny
1/16/2013,12/23/2012,12,23,2012,1430,14,7,Wilshire,"(34.0478, -118.3284)",34.0837,-118.3284,LARCENY,Larceny
1/18/2013,12/30/2012,12,30,2012,530,5,7,Wilshire,"(34.0689, -118.3451)",34.0623,-118.3451,LARCENY,Larceny
1/19/2013,12/12/2012,12,12,2012,1200,12,7,Wilshire,"(34.0711, -118.3764)",34.0743,-118.3764,LARCENY,Larceny
1/25/2013,12/11/2012,12,11,2012,1200,12,7,Wilshire,"(34.0396, -118.3658)",34.0761,-118.3658,LARCENY,Larceny
1/28/2013,11/17/2012,11,17,2012,1030,10,7,Wilshire,"(34.0853, -118.3441)",34.0761,-118.3441,LARCENY,Larceny
4/9/2013,12/14/2012,12,14,2012,1430,14,7,Wilshire,"(34.0835, -118.3452)",34.0463,-118.3452,LARCENY,Larceny
8/8/2013,12/25/2012,12,25,2012,1200,12,7,Wilshire,"(34.0657, -118.3552)",34.0836,-118.3552,LARCENY,Larceny
12/11/2013,4/10/2012,4,10,2012,1200,12,7,Wilshire,"(34.0689, -118.3372)",34.0762,-118.3372,LARCENY,Larceny
2/13/2015,2/12/2012,2,12,2012,630,6,7,Wilshire,"(34.0669, -118.3451)",34.046,-118.3451,LARCENY,Larceny
1/2/2013,12/31/2012,12,31,2012,1400,14,8,West LA,"(34.0447, -118.454)",34.0349,-118.454,LARCENY,Larceny
1/4/2013,12/31/2012,12,31,2012,1900,19,8,West LA,"(34.0541, -118.4255)",34.0403,-118.4255,LARCENY,Larceny
1/4/2013,12/28/2012,12,28,2012,1200,12,8,West LA,"(34.0332, -118.3939)",34.0483,-118.3939,LARCENY,Larceny
1/6/2013,12/31/2012,12,31,2012,1200,12,8,West LA,"(34.0311, -118.4353)",34.0362,-118.4353,LARCENY,Larceny
1/12/2013,12/25/2012,12,25,2012,1300,13,8,West LA,"(34.1067, -118.4612)",34.0415,-118.4612,LARCENY,Larceny
1/15/2013,8/16/2012,8,16,2012,800,8,8,West LA,"(34.0565, -118.4138)",34.0605,-118.4138,LARCENY,Larceny
1/16/2013,11/13/2012,11,13,2012,1200,12,8,West LA,"(34.0389, -118.4401)",34.0467,-118.4401,LARCENY,Larceny
1/18/2013,11/23/2012,11,23,2012,1,0,8,West LA,"(34.0554, -118.4266)",34.0524,-118.4266,LARCENY,Larceny
1/27/2013,10/1/2012,10,1,2012,1200,12,8,West LA,"(34.0609, -118.4358)",34.0419,-118.4358,LARCENY,Larceny
1/28/2013,12/12/2012,12,12,2012,1630,16,8,West LA,"(34.0616, -118.4337)",34.0371,-118.4337,LARCENY,Larceny
2/6/2013,1/30/2012,1,30,2012,130,1,8,West LA,"(34.037, -118.4351)",34.1265,-118.4351,LARCENY,Larceny
2/6/2013,10/1/2012,10,1,2012,1300,13,8,West LA,"(34.0508, -118.4592)",34.0415,-118.4592,LARCENY,Larceny
3/1/2013,12/1/2012,12,1,2012,1,0,8,West LA,"(34.0626, -118.4454)",34.0477,-118.4454,LARCENY,Larceny
4/6/2013,11/21/2012,11,21,2012,1430,14,8,West LA,"(34.0419, -118.4602)",34.0524,-118.4602,LARCENY,Larceny
5/23/2013,11/7/2012,11,7,2012,1800,18,8,West LA,"(34.0659, -118.469)",34.0582,-118.469,LARCENY,Larceny
6/26/2013,9/24/2012,9,24,2012,600,6,8,West LA,"(34.0418, -118.3848)",34.0406,-118.3848,LARCENY,Larceny
8/23/2013,5/1/2012,5,1,2012,900,9,8,West LA,"(34.057, -118.3966)",34.0534,-118.3966,LARCENY,Larceny
11/4/2013,8/1/2012,8,1,2012,1200,12,8,West LA,"(34.0526, -118.4607)",34.0353,-118.4607,LARCENY,Larceny
12/9/2013,12/9/2012,12,9,2012,1700,17,8,West LA,"(34.0459, -118.4428)",34.0477,-118.4428,LARCENY,Larceny
1/3/2014,12/21/2012,12,21,2012,1845,18,8,West LA,"(34.0605, -118.4193)",34.0445,-118.4193,LARCENY,Larceny
1/1/2013,12/31/2012,12,31,2012,1400,14,9,Van Nuys,"(34.1867, -118.4334)",34.1806,-118.4334,LARCENY,Larceny
1/2/2013,2/21/2012,2,21,2012,1600,16,9,Van Nuys,"(34.1456, -118.4184)",34.1576,-118.4184,LARCENY,Larceny
1/3/2013,10/10/2012,10,10,2012,1400,14,9,Van Nuys,"(34.1537, -118.4596)",34.1806,-118.4596,LARCENY,Larceny
1/8/2013,12/30/2012,12,30,2012,1850,18,9,Van Nuys,"(34.1721, -118.4463)",34.1806,-118.4463,LARCENY,Larceny
1/8/2013,10/26/2012,10,26,2012,2030,20,9,Van Nuys,"(34.1597, -118.4662)",34.1867,-118.4662,LARCENY,Larceny
1/15/2013,12/1/2012,12,1,2012,730,7,9,Van Nuys,"(34.1923, -118.4466)",34.1939,-118.4466,LARCENY,Larceny
2/1/2013,12/15/2012,12,15,2012,1200,12,9,Van Nuys,"(34.1552, -118.4476)",34.1721,-118.4476,LARCENY,Larceny
3/11/2013,2/24/2012,2,24,2012,2030,20,9,Van Nuys,"(34.1831, -118.4137)",34.1509,-118.4137,LARCENY,Larceny
4/18/2013,6/1/2012,6,1,2012,1200,12,9,Van Nuys,"(34.2012, -118.4509)",34.174,-118.4509,LARCENY,Larceny
4/18/2013,4/17/2012,4,17,2012,2100,21,9,Van Nuys,"(34.1509, -118.4434)",34.1576,-118.4434,LARCENY,Larceny
8/22/2013,12/28/2012,12,28,2012,1355,13,9,Van Nuys,"(34.1847, -118.4487)",34.2012,-118.4487,LARCENY,Larceny
9/2/2013,9/1/2012,9,1,2012,1530,15,9,Van Nuys,"(34.174, -118.4662)",34.1939,-118.4662,LARCENY,Larceny
9/13/2013,4/8/2012,4,8,2012,5,0,9,Van Nuys,"(34.1721, -118.4553)",34.1794,-118.4553,LARCENY,Larceny
10/7/2013,6/15/2012,6,15,2012,1900,19,9,Van Nuys,"(34.1466, -118.4225)",34.1576,-118.4225,LARCENY,Larceny
4/30/2014,12/29/2012,12,29,2012,1300,13,9,Van Nuys,"(34.1976, -118.44)",34.1667,-118.44,LARCENY,Larceny
1/2/2013,12/31/2012,12,31,2012,1800,18,10,West Valley,"(34.1774, -118.5387)",34.1976,-118.5387,LARCENY,Larceny
1/4/2013,12/19/2012,12,19,2012,800,8,10,West Valley,"(34.163, -118.5011)",34.2077,-118.5011,LARCENY,Larceny
1/7/2013,12/14/2012,12,14,2012,1600,16,10,West Valley,"(34.1903, -118.53)",34.1573,-118.53,LARCENY,Larceny
1/8/2013,12/24/2012,12,24,2012,1123,11,10,West Valley,"(34.2194, -118.5122)",34.1463,-118.5122,LARCENY,Larceny
1/9/2013,12/21/2012,12,21,2012,700,7,10,West Valley,"(34.2012, -118.4749)",34.1775,-118.4749,LARCENY,Larceny
1/10/2013,1/1/2012,1,1,2012,1200,12,10,West Valley,"(34.201, -118.5513)",34.1921,-118.5513,LARCENY,Larceny
1/12/2013,10/31/2012,10,31,2012,1200,12,10,West Valley,"(34.1819, -118.5264)",34.1551,-118.5264,LARCENY,Larceny
1/21/2013,12/19/2012,12,19,2012,1750,17,10,West Valley,"(34.1593, -118.5301)",34.2012,-118.5301,LARCENY,Larceny
1/25/2013,12/25/2012,12,25,2012,1200,12,10,West Valley,"(34.2035, -118.5406)",34.1939,-118.5406,LARCENY,Larceny
1/26/2013,12/3/2012,12,3,2012,1316,13,10,West Valley,"(34.157, -118.488)",34.1587,-118.488,LARCENY,Larceny
1/29/2013,11/17/2012,11,17,2012,1200,12,10,West Valley,"(34.212, -118.5361)",34.171,-118.5361,LARCENY,Larceny
1/30/2013,12/28/2012,12,28,2012,1300,13,10,West Valley,"(34.1561, -118.4814)",34.1807,-118.4814,LARCENY,Larceny
2/13/2013,12/12/2012,12,12,2012,800,8,10,West Valley,"(34.1632, -118.5393)",34.1866,-118.5393,LARCENY,Larceny
2/19/2013,12/15/2012,12,15,2012,1800,18,10,West Valley,"(34.1903, -118.5317)",34.1687,-118.5317,LARCENY,Larceny
2/25/2013,2/1/2012,2,1,2012,1,0,10,West Valley,"(34.1708, -118.5623)",34.1759,-118.5623,LARCENY,Larceny
2/26/2013,11/30/2012,11,30,2012,1520,15,10,West Valley,"(34.212, -118.5298)",34.1866,-118.5298,LARCENY,Larceny
2/28/2013,11/21/2012,11,21,2012,1030,10,10,West Valley,"(34.1687, -118.5244)",34.2066,-118.5244,LARCENY,Larceny
3/7/2013,12/19/2012,12,19,2012,1130,11,10,West Valley,"(34.1839, -118.5404)",34.203,-118.5404,LARCENY,Larceny
3/15/2013,10/12/2012,10,12,2012,1000,10,10,West Valley,"(34.1708, -118.5623)",34.1561,-118.5623,LARCENY,Larceny
3/18/2013,12/22/2012,12,22,2012,1,0,10,West Valley,"(34.1775, -118.5308)",34.1866,-118.5308,LARCENY,Larceny
5/6/2013,7/1/2012,7,1,2012,1100,11,10,West Valley,"(34.1921, -118.5448)",34.2207,-118.5448,LARCENY,Larceny
5/25/2013,12/27/2012,12,27,2012,1930,19,10,West Valley,"(34.1975, -118.5335)",34.1867,-118.5335,LARCENY,Larceny
10/8/2013,11/10/2012,11,10,2012,200,2,10,West Valley,"(34.1825, -118.5348)",34.2212,-118.5348,LARCENY,Larceny
11/14/2013,10/2/2012,10,2,2012,1500,15,10,West Valley,"(34.1561, -118.4814)",34.1558,-118.4814,LARCENY,Larceny
11/20/2013,12/16/2012,12,16,2012,2000,20,10,West Valley,"(34.139, -118.4953)",34.2084,-118.4953,LARCENY,Larceny
10/29/2014,2/12/2012,2,12,2012,1800,18,10,West Valley,"(34.1583, -118.497)",34.0909,-118.497,LARCENY,Larceny
3/9/2016,6/1/2012,6,1,2012,100,1,10,West Valley,"(34.2084, -118.5099)",34.1144,-118.5099,LARCENY,Larceny
1/4/2013,12/16/2012,12,16,2012,1300,13,11,Northeast,"(34.0976, -118.2739)",34.0875,-118.2739,LARCENY,Larceny
1/4/2013,7/1/2012,7,1,2012,800,8,11,Northeast,"(34.0997, -118.2694)",34.1192,-118.2694,LARCENY,Larceny
1/5/2013,12/27/2012,12,27,2012,1700,17,11,Northeast,"(34.0839, -118.2224)",34.0725,-118.2224,LARCENY,Larceny
